uid,ItemID,Rating,Food,Service,Ambience,Value
301,52,4,4,5,5,3
302,48,2,2,2,3,3
303,77,4,4,4,4,3
303,70,4,3,3,5,3
303,89,3,4,4,1,3
305,17,4,5,4,3,3
306,31,5,5,5,5,3
311,88,5,5,5,5,3
313,52,4,5,4,4,3
314,36,3,3,3,3,3
317,48,5,4,5,5,3
317,75,3,4,3,3,3
317,43,3,3,3,3,3
318,36,4,5,4,4,3
319,37,5,5,5,5,3
321,77,3,3,5,4,3
322,77,2,5,1,3,3
323,31,2,1,3,5,3
326,66,4,5,5,3,3
328,95,4,4,5,4,3
329,36,5,5,5,4,3
329,51,5,5,5,3,3
330,6,3,4,2,4,3
330,11,4,4,5,4,3
330,30,5,5,5,5,3
330,33,4,4,4,4,3
330,38,4,4,4,4,3
330,46,5,5,5,5,3
330,46,2,4,1,3,3
330,46,4,3,3,3,3
330,51,3,4,4,3,3
330,51,4,4,4,4,3
330,54,3,4,2,5,3
330,58,3,3,4,4,3
330,62,2,4,1,3,3
330,64,3,2,3,4,3
330,67,3,2,4,4,3
330,69,5,5,5,4,3
330,70,4,4,3,5,3
330,70,3,5,1,4,3
330,67,4,3,4,3,3
330,69,3,4,4,3,3
330,72,3,4,3,3,3
330,72,3,3,3,4,3
330,78,4,3,3,5,3
330,78,3,4,2,4,3
330,79,3,2,3,3,3
330,79,3,3,5,4,3
330,79,2,5,3,3,3
330,79,2,4,2,3,3
330,74,3,4,2,3,3
330,76,2,3,3,3,3
330,82,3,5,3,3,3
330,86,4,4,4,4,3
330,88,5,5,5,4,3
330,94,5,5,5,5,3
330,95,3,4,2,3,3
330,94,5,5,5,5,3
330,95,3,3,2,2,3
330,98,5,4,4,4,3
330,36,4,4,3,3,3
330,39,4,4,4,4,3
330,40,2,2,2,3,3
330,51,1,3,1,3,3
330,50,4,3,4,3,3
330,6,5,3,4,3,3
330,4,3,4,5,2,3
330,40,3,3,3,3,3
330,51,3,5,3,1,3
330,59,4,4,5,3,3
330,64,3,3,4,4,3
330,73,4,4,4,4,3
330,79,4,4,4,3,3
330,89,2,3,1,3,3
330,65,4,4,4,4,3
330,88,4,5,4,3,3
330,6,2,5,1,5,3
330,23,5,5,5,5,3
330,46,3,4,2,3,3
330,46,4,4,3,4,3
330,52,3,3,3,3,3
330,57,3,3,4,3,3
330,57,4,4,5,3,3
330,72,3,3,1,3,3
330,77,4,5,2,5,3
330,82,3,3,3,4,3
330,87,3,3,5,5,3
330,87,4,4,3,3,3
330,88,4,4,4,2,3
330,95,3,5,1,4,3
330,95,3,3,5,3,3
330,84,4,5,5,4,3
330,88,4,4,4,3,3
330,12,5,5,5,5,3
330,11,5,5,5,4,3
330,23,4,4,5,3,3
330,37,4,4,4,3,3
330,37,5,4,5,5,3
330,66,3,5,3,4,3
330,64,3,3,3,4,3
330,81,4,3,5,3,3
330,93,2,3,1,3,3
330,31,3,4,2,3,3
330,95,4,4,5,3,3
330,12,4,4,5,5,3
330,23,4,4,4,4,3
330,27,4,4,4,5,3
330,28,5,5,5,5,3
330,32,5,5,5,5,3
330,34,4,4,5,4,3
330,39,3,5,2,3,3
330,40,4,3,5,4,3
330,51,4,5,3,4,3
330,56,3,3,3,3,3
330,58,3,3,2,3,3
330,61,3,3,2,3,3
330,72,3,4,2,5,3
330,80,3,4,3,2,3
330,86,3,5,5,3,3
330,95,3,4,2,3,3
330,95,3,3,3,5,3
330,71,3,3,2,3,3
330,4,4,5,5,4,3
330,11,4,4,4,4,3
330,27,4,3,5,5,3
330,31,4,5,5,5,3
330,37,4,5,5,4,3
330,41,4,2,3,3,3
330,47,5,4,5,5,3
330,56,3,3,4,3,3
330,60,4,4,4,3,3
330,59,4,4,4,4,3
330,64,4,5,5,5,3
330,64,3,2,5,4,3
330,71,4,4,4,4,3
330,77,2,3,2,2,3
330,78,4,5,4,4,3
330,80,3,3,3,3,3
330,76,4,5,4,4,3
330,82,4,5,2,5,3
330,96,5,5,5,5,3
330,98,4,4,4,3,3
330,37,5,4,5,5,3
330,20,3,4,1,4,3
330,26,4,4,5,4,3
330,29,4,4,3,5,3
330,32,3,2,3,3,3
330,32,4,4,5,4,3
330,31,4,4,5,4,3
330,31,5,4,5,5,3
330,31,3,4,1,3,3
330,33,4,4,3,3,3
330,39,5,5,5,5,3
330,40,4,4,4,5,3
330,40,4,4,5,4,3
330,46,4,5,5,4,3
330,46,5,4,4,2,3
330,48,3,3,3,4,3
330,47,4,3,5,4,3
330,49,4,4,5,4,3
330,49,4,4,4,3,3
330,51,4,5,4,4,3
330,66,5,5,5,4,3
330,67,3,3,3,3,3
330,66,4,4,4,3,3
330,71,4,3,4,4,3
330,69,5,5,5,4,3
330,67,3,3,4,4,3
330,72,4,5,5,5,3
330,73,4,5,5,3,3
330,78,4,4,4,3,3
330,76,3,4,3,3,3
330,77,3,3,2,3,3
330,81,4,3,5,5,3
330,80,5,5,5,5,3
330,80,5,4,4,4,3
330,80,3,3,4,4,3
330,86,4,4,3,3,3
330,86,3,4,3,2,3
330,93,3,3,3,3,3
330,95,4,4,4,3,3
330,95,3,4,2,3,3
330,95,3,5,3,4,3
330,17,2,4,1,4,3
330,6,3,4,3,3,3
330,44,3,5,1,3,3
330,60,4,4,3,5,3
330,80,3,5,2,4,3
331,17,5,5,4,5,3
333,26,4,5,4,4,3
333,6,4,4,5,5,3
334,80,4,3,2,3,3
334,22,4,5,5,4,3
334,32,5,5,5,5,3
335,4,5,5,5,5,3
335,82,3,4,1,2,3
336,90,4,4,5,3,3
341,21,5,5,5,5,3
341,95,5,5,5,4,3
343,87,3,3,4,3,3
343,33,4,4,5,5,3
345,23,5,5,5,4,3
353,21,4,4,5,4,3
354,27,5,4,5,5,3
355,42,4,4,1,5,3
356,78,4,5,5,3,3
359,11,4,4,4,4,3
363,31,4,5,4,1,3
364,87,3,3,2,3,3
364,6,5,5,5,5,3
365,98,4,5,5,4,3
365,98,4,4,4,4,3
365,95,1,2,1,2,3
365,94,4,5,5,4,3
365,92,3,3,2,1,3
365,87,5,5,5,3,3
365,87,3,3,5,5,3
365,88,3,4,2,4,3
365,88,4,3,4,3,3
365,86,4,4,5,5,3
365,86,3,3,2,3,3
365,86,4,4,4,4,3
365,84,4,5,5,4,3
365,82,4,4,3,5,3
365,82,4,4,3,4,3
365,82,3,5,2,3,3
365,82,5,4,5,5,3
365,76,3,3,2,4,3
365,80,3,3,4,4,3
365,76,4,4,4,2,3
365,77,5,4,3,4,3
365,77,5,5,4,4,3
365,77,3,3,3,3,3
365,78,4,4,5,3,3
365,78,5,5,5,5,3
365,78,3,3,2,4,3
365,73,3,5,2,4,3
365,73,4,5,2,4,3
365,73,4,5,5,4,3
365,72,1,4,1,1,3
365,72,4,5,3,4,3
365,71,3,4,3,3,3
365,71,5,5,5,5,3
365,71,1,3,1,3,3
365,71,5,5,5,5,3
365,71,2,3,1,3,3
365,71,4,4,5,5,3
365,71,4,2,5,3,3
365,70,4,4,4,4,3
365,67,4,4,3,3,3
365,66,3,1,2,5,3
365,67,5,5,5,4,3
365,66,4,3,3,4,3
365,64,4,3,5,4,3
365,64,4,5,5,5,3
365,65,5,5,5,5,3
365,62,2,4,2,3,3
365,62,4,5,3,4,3
365,62,3,3,4,2,3
365,61,3,2,4,4,3
365,58,5,5,5,5,3
365,57,3,4,3,3,3
365,55,3,5,5,5,3
365,54,3,3,1,4,3
365,54,5,5,5,5,3
365,52,5,5,5,5,3
365,51,4,1,5,5,3
365,50,4,4,4,3,3
365,49,5,4,5,4,3
365,49,5,4,4,2,3
365,49,5,5,5,3,3
365,48,4,5,5,5,3
365,46,4,3,5,4,3
365,46,3,3,4,4,3
365,44,4,3,4,4,3
365,44,5,5,5,5,3
365,44,3,4,1,5,3
365,42,3,2,5,3,3
365,40,2,1,2,1,3
365,40,3,2,5,5,3
365,38,4,5,4,3,3
365,34,3,1,4,2,3
365,34,3,5,4,3,3
365,33,4,5,5,5,3
365,33,2,5,1,3,3
365,33,5,5,5,5,3
365,32,4,4,5,4,3
365,31,3,4,5,3,3
365,30,5,4,5,5,3
365,30,2,2,1,4,3
365,30,3,4,3,4,3
365,26,4,4,3,5,3
365,21,5,5,5,5,3
365,21,3,2,5,5,3
365,17,4,5,5,4,3
365,17,5,5,5,5,3
365,12,5,5,5,5,3
365,17,4,5,5,5,3
365,98,4,4,4,3,3
365,96,5,4,5,5,3
365,82,5,5,5,5,3
365,80,3,4,3,2,3
365,78,4,5,5,4,3
365,74,4,4,4,4,3
365,73,3,3,4,2,3
365,72,1,1,1,3,3
365,66,3,3,5,4,3
365,62,2,1,2,3,3
365,60,5,5,4,3,3
365,58,1,2,1,2,3
365,58,3,3,2,2,3
365,49,5,5,5,4,3
365,48,5,4,3,5,3
365,46,4,3,3,5,3
365,46,3,4,2,3,3
365,31,3,2,1,5,3
365,30,5,4,5,4,3
365,27,5,5,5,5,3
365,17,3,4,3,3,3
365,4,2,3,2,4,3
365,99,5,5,5,5,3
365,95,4,4,5,3,3
365,85,4,4,5,3,3
365,83,3,3,3,3,3
365,82,5,5,5,5,3
365,82,5,5,5,5,3
365,82,4,3,5,4,3
365,80,4,4,4,4,3
365,77,4,5,5,5,3
365,78,5,5,4,4,3
365,73,4,4,5,5,3
365,67,3,2,2,5,3
365,66,3,3,3,4,3
365,61,4,3,5,4,3
365,58,3,4,4,4,3
365,57,3,2,2,4,3
365,57,4,2,4,3,3
365,57,3,2,4,4,3
365,51,3,4,2,3,3
365,49,3,3,3,3,3
365,49,4,4,5,4,3
365,49,4,4,4,4,3
365,46,3,5,3,3,3
365,33,4,4,4,5,3
365,36,3,3,5,5,3
365,32,4,4,5,4,3
365,32,4,4,5,4,3
365,30,2,4,1,4,3
365,30,4,4,3,4,3
365,30,5,5,5,5,3
365,29,4,5,4,4,3
365,30,3,5,3,4,3
365,27,5,5,5,5,3
365,27,4,3,3,5,3
365,26,5,5,5,5,3
365,23,3,3,3,5,3
365,12,4,3,1,3,3
365,4,4,4,5,4,3
365,4,3,3,2,4,3
365,95,4,4,5,4,3
365,95,4,4,3,5,3
365,95,3,5,3,3,3
365,95,3,3,2,2,3
365,93,4,4,5,3,3
365,93,4,4,3,3,3
365,86,5,5,5,3,3
365,73,4,5,5,2,3
365,66,4,1,5,4,3
365,64,4,5,3,4,3
365,64,3,4,5,5,3
365,62,4,5,4,3,3
365,60,5,5,3,5,3
365,58,3,3,2,4,3
365,57,4,3,3,3,3
365,54,4,4,2,5,3
365,52,5,5,5,4,3
365,44,3,3,2,3,3
365,44,4,4,4,4,3
365,40,4,5,5,2,3
365,37,5,5,5,4,3
365,37,4,4,3,3,3
365,36,5,5,5,5,3
365,31,5,5,5,5,3
365,10,4,4,4,4,3
365,10,3,5,5,1,3
365,33,4,5,5,3,3
365,95,5,4,4,5,3
365,95,1,2,1,3,3
365,93,4,4,5,4,3
365,87,3,3,4,3,3
365,88,3,3,3,3,3
365,76,3,4,4,3,3
365,78,4,5,2,4,3
365,66,4,2,5,4,3
365,66,4,5,4,2,3
365,62,3,4,2,3,3
365,57,5,5,5,3,3
365,55,5,5,5,5,3
365,49,3,4,2,4,3
365,49,4,4,4,4,3
365,46,4,4,3,5,3
365,46,4,4,4,4,3
365,40,3,3,3,3,3
365,40,3,4,3,2,3
365,33,4,4,4,5,3
365,30,5,5,5,5,3
365,30,3,3,4,5,3
365,30,4,4,4,4,3
365,30,3,4,4,2,3
365,17,5,5,4,5,3
365,1,5,4,5,3,3
365,95,3,3,1,4,3
365,94,5,5,5,5,3
365,93,5,5,5,4,3
365,93,4,4,4,4,3
365,77,3,4,5,2,3
365,78,2,4,1,3,3
365,72,3,3,5,3,3
365,71,4,2,4,3,3
365,69,5,5,5,5,3
365,68,5,5,5,3,3
365,67,4,4,4,3,3
365,64,3,5,5,5,3
365,63,3,3,4,4,3
365,64,3,4,3,3,3
365,62,3,3,3,4,3
365,61,4,4,3,3,3
365,58,4,4,5,3,3
365,57,4,3,5,5,3
365,56,4,4,2,3,3
365,52,3,2,5,5,3
365,49,4,5,3,5,3
365,49,4,5,5,5,3
365,48,3,2,5,3,3
365,44,4,3,4,3,3
365,44,4,4,4,4,3
365,44,4,4,5,4,3
365,42,4,4,4,3,3
365,40,4,5,3,4,3
365,37,5,5,5,5,3
365,36,4,5,5,2,3
365,36,5,5,5,5,3
365,36,5,5,5,5,3
365,33,3,2,3,2,3
365,36,4,5,5,3,3
365,32,3,4,3,3,3
365,30,5,5,5,5,3
365,27,3,3,4,3,3
365,22,4,4,4,5,3
365,22,3,3,3,4,3
365,12,4,5,4,5,3
365,4,4,4,4,4,3
365,4,3,3,4,3,3
365,98,5,5,5,4,3
365,98,4,3,5,3,3
365,98,4,4,5,4,3
365,98,5,5,5,5,3
365,96,5,5,5,4,3
365,95,4,5,4,3,3
365,95,2,4,2,2,3
365,95,5,4,4,4,3
365,93,4,4,4,3,3
365,93,4,3,5,5,3
365,87,5,5,5,5,3
365,91,4,3,3,4,3
365,90,2,2,3,3,3
365,89,4,5,4,3,3
365,89,4,4,4,4,3
365,88,3,2,5,3,3
365,86,4,4,4,4,3
365,86,4,4,5,3,3
365,86,3,3,4,3,3
365,86,3,3,5,5,3
365,86,4,4,5,4,3
365,85,3,5,2,4,3
365,81,5,5,5,5,3
365,80,3,2,5,3,3
365,80,3,3,3,4,3
365,80,2,3,2,4,3
365,76,3,3,4,3,3
365,77,5,5,5,5,3
365,77,5,5,5,5,3
365,77,5,5,5,5,3
365,78,3,3,3,4,3
365,78,3,2,5,5,3
365,78,4,4,3,4,3
365,75,5,5,5,4,3
365,71,3,3,2,2,3
365,69,1,1,5,3,3
365,69,4,4,4,4,3
365,69,4,4,5,4,3
365,67,4,3,5,5,3
365,66,3,3,5,5,3
365,64,3,3,2,3,3
365,62,3,3,2,3,3
365,62,3,3,2,2,3
365,62,3,3,3,3,3
365,58,5,5,5,5,3
365,57,4,4,3,4,3
365,56,4,3,4,4,3
365,53,5,5,5,4,3
365,52,4,4,4,4,3
365,52,4,3,3,4,3
365,52,5,3,4,5,3
365,51,5,5,3,4,3
365,51,5,3,5,5,3
365,51,3,5,1,3,3
365,51,3,4,3,3,3
365,51,2,4,1,3,3
365,49,5,5,5,4,3
365,50,4,4,4,4,3
365,49,3,3,5,3,3
365,49,2,4,1,3,3
365,49,5,5,5,5,3
365,49,5,5,5,5,3
365,49,5,5,5,5,3
365,49,5,5,5,5,3
365,48,4,5,5,3,3
365,46,4,4,5,5,3
365,46,4,4,5,3,3
365,46,3,4,1,3,3
365,46,3,1,3,2,3
365,46,3,4,4,3,3
365,46,3,3,3,3,3
365,46,4,4,2,4,3
365,46,4,3,3,4,3
365,44,4,4,4,4,3
365,44,5,5,5,3,3
365,44,3,3,3,5,3
365,44,5,5,5,4,3
365,41,3,3,3,3,3
365,38,4,4,4,5,3
365,40,3,5,3,3,3
365,36,5,5,4,4,3
365,34,4,2,4,5,3
365,34,3,5,3,3,3
365,35,4,5,5,4,3
365,35,3,3,3,4,3
365,32,4,5,5,3,3
365,32,4,4,4,4,3
365,31,4,3,5,4,3
365,30,4,3,4,5,3
365,30,3,3,4,3,3
365,30,4,4,3,3,3
365,30,4,4,4,4,3
365,27,3,3,3,5,3
365,23,5,4,5,5,3
365,17,4,3,5,5,3
365,14,4,5,5,4,3
365,13,2,4,1,3,3
365,6,3,3,3,3,3
365,4,3,3,5,5,3
365,97,5,5,5,4,3
365,59,3,1,5,3,3
365,58,3,3,3,4,3
365,46,5,4,4,4,3
365,46,2,3,3,1,3
367,93,5,4,5,4,3
367,95,4,5,1,3,3
368,93,4,5,4,4,3
369,58,3,5,2,3,3
374,80,3,3,5,4,3
375,32,4,5,5,5,3
376,31,5,5,5,5,3
378,32,4,5,5,5,3
381,31,4,4,3,3,3
382,4,4,3,5,4,3
383,57,3,3,5,4,3
383,49,4,5,5,5,3
383,44,4,5,5,4,3
383,98,3,3,3,3,3
383,80,4,5,5,4,3
383,71,4,4,3,4,3
383,67,4,3,3,3,3
383,65,3,5,3,4,3
383,30,3,4,2,3,3
383,67,3,2,2,4,3
383,80,5,5,5,4,3
383,46,3,4,4,2,3
383,66,4,5,4,4,3
383,40,5,5,5,5,3
383,89,5,5,5,5,3
383,76,3,5,4,4,3
383,77,4,2,4,4,3
383,22,4,5,4,4,3
384,86,4,4,4,4,3
385,76,3,3,3,4,3
386,50,3,3,3,3,3
387,77,5,5,5,5,3
387,98,5,5,5,5,3
389,85,3,3,3,3,3
389,6,3,3,3,3,3
390,76,5,5,5,5,3
397,64,5,5,5,3,3
397,86,3,4,3,2,3
398,83,3,3,2,3,3
399,30,2,3,1,3,3
400,69,4,3,5,4,3
401,93,5,5,5,5,3
408,90,4,5,1,3,3
408,17,5,5,5,5,3
410,56,5,5,5,4,3
411,34,3,4,4,3,3
411,39,5,5,5,4,3
411,64,4,4,3,3,3
413,64,4,4,4,3,3
415,58,3,4,4,3,3
419,30,4,4,4,4,3
419,52,4,5,3,3,3
422,12,4,5,3,5,3
423,71,5,4,5,3,3
423,84,5,4,5,4,3
423,71,5,5,5,5,3
425,84,3,3,1,3,3
428,64,3,4,1,4,3
428,23,4,3,4,5,3
428,65,3,4,4,3,3
429,56,4,4,5,4,3
430,73,4,4,5,3,3
432,66,4,4,4,4,3
433,70,4,5,5,4,3
433,12,4,3,3,5,3
433,12,3,2,3,5,3
438,10,4,4,5,4,3
440,92,3,3,3,4,3
442,55,5,5,4,3,3
442,55,4,4,3,4,3
443,81,4,4,5,3,3
444,51,5,5,5,5,3
447,57,3,3,3,3,3
448,57,4,4,4,4,3
448,36,4,5,3,4,3
449,98,5,5,5,4,3
449,50,5,5,3,3,3
451,17,5,5,5,5,3
455,98,5,5,5,4,3
455,73,4,3,4,5,3
457,49,4,5,3,4,3
458,58,4,5,3,4,3
459,94,4,3,5,4,3
459,94,5,5,5,4,3
461,48,4,4,4,4,3
462,66,3,4,4,2,3
464,92,3,3,2,4,3
465,81,4,4,5,3,3
465,56,5,5,5,5,3
467,56,3,3,5,3,3
472,42,4,3,4,4,3
473,56,4,4,4,4,3
473,56,5,5,4,4,3
473,64,4,4,3,4,3
473,56,3,4,2,4,3
476,39,3,3,3,4,3
478,50,4,5,3,3,3
478,50,3,4,1,3,3
478,73,3,2,4,3,3
480,17,4,4,4,4,3
480,79,4,3,4,4,3
480,79,4,3,5,3,3
480,65,3,4,5,3,3
480,79,4,4,5,3,3
480,28,5,5,5,4,3
480,39,5,4,4,5,3
483,77,4,4,5,5,3
483,41,3,3,4,4,3
485,42,4,4,4,4,3
485,42,4,4,4,4,3
485,90,3,3,3,3,3
487,64,4,4,5,3,3
487,67,4,3,5,3,3
488,11,4,4,4,4,3
491,86,3,3,4,3,3
494,51,3,2,2,4,3
502,36,5,5,5,4,3
502,56,5,5,5,4,3
506,26,3,4,2,4,3
506,26,3,4,3,4,3
507,95,3,4,4,4,3
507,95,4,5,4,5,3
513,86,4,4,4,4,3
514,82,4,3,3,3,3
516,70,4,4,4,2,3
519,61,5,5,5,5,3
521,9,4,4,3,4,3
521,90,3,2,5,3,3
525,70,4,4,4,4,3
528,59,5,4,4,5,3
530,17,3,3,3,4,3
532,42,4,4,4,4,3
533,30,3,3,3,3,3
538,51,2,2,1,3,3
539,52,4,5,4,5,3
544,92,5,5,5,5,3
552,60,4,5,4,4,3
553,43,5,5,5,5,3
556,31,4,4,3,3,3
558,49,3,5,2,3,3
560,78,5,5,5,5,3
562,12,5,4,4,5,3
567,68,2,2,4,4,3
572,23,5,5,5,5,3
572,73,3,4,2,3,3
574,32,4,4,5,4,3
580,88,4,3,4,3,3
580,88,4,5,4,3,3
580,79,4,4,3,1,3
580,88,4,5,5,3,3
580,88,3,4,2,3,3
584,48,3,4,2,4,3
584,82,3,3,4,4,3
585,17,4,4,5,5,3
586,61,3,2,5,4,3
589,38,3,3,4,4,3
590,85,3,2,4,4,3
597,79,4,4,4,4,3
597,59,3,3,3,3,3
597,71,3,3,3,3,3
597,59,4,4,4,3,3
599,98,4,4,3,4,3
601,10,3,3,2,3,3
601,77,3,5,2,3,3
604,70,5,5,5,4,3
605,57,4,4,4,3,3
617,87,3,3,3,4,3
620,86,3,2,3,3,3
620,86,4,4,3,3,3
623,79,4,2,4,4,3
624,79,4,3,4,4,3
624,39,5,5,3,5,3
624,42,5,4,4,5,3
624,42,4,4,4,4,3
624,79,3,3,4,4,3
626,49,3,5,2,4,3
626,6,4,3,4,3,3
635,35,4,3,3,3,3
638,72,5,5,5,4,3
638,93,5,5,5,5,3
638,72,5,5,5,4,3
639,57,3,4,4,3,3
639,42,3,3,4,3,3
639,40,4,4,5,3,3
639,65,4,4,5,4,3
640,57,4,5,2,4,3
646,78,2,2,3,3,3
647,64,4,3,4,4,3
648,88,5,5,5,5,3
655,76,3,3,3,3,3
655,62,3,3,3,3,3
655,23,4,4,5,4,3
657,33,5,5,4,4,3
658,38,5,5,5,5,3
661,62,3,4,2,4,3
661,52,3,3,4,3,3
662,90,4,4,5,3,3
663,67,4,4,5,3,3
663,94,4,3,4,4,3
670,4,4,3,5,5,3
678,57,4,4,5,3,3
679,61,4,3,4,4,3
681,32,4,5,2,5,3
681,56,5,5,5,5,3
682,56,5,5,5,4,3
689,81,2,4,1,4,3
690,11,4,5,4,4,3
694,38,3,4,2,3,3
704,48,3,3,4,4,3
704,37,4,4,4,5,3
704,17,5,4,4,5,3
712,49,4,4,5,4,3
713,94,5,5,5,5,3
725,39,5,4,4,5,3
726,30,4,4,4,3,3
726,30,4,3,3,3,3
727,10,4,4,3,3,3
728,40,4,4,4,4,3
728,80,4,4,5,4,3
731,98,2,4,3,3,3
734,59,4,4,4,3,3
734,52,4,3,4,4,3
737,95,4,3,5,4,3
738,30,2,2,4,3,3
743,48,3,4,4,3,3
749,57,5,4,5,4,3
750,97,4,4,3,3,3
750,52,4,4,4,4,3
753,71,4,3,5,4,3
753,61,2,2,2,3,3
762,32,4,4,5,4,3
769,23,3,3,5,4,3
777,71,4,4,4,4,3
781,77,3,4,3,3,3
788,55,5,5,5,5,3
789,98,4,4,4,4,3
796,58,3,4,2,4,3
797,82,5,5,5,5,3
797,58,2,3,3,3,3
806,42,5,5,5,5,3
834,32,5,5,5,5,3
837,48,4,4,4,5,3
837,31,3,5,2,5,3
847,38,5,5,5,5,3
852,85,4,4,5,2,3
857,31,4,3,4,3,3
858,31,5,5,5,5,3
859,17,5,5,5,4,3
866,23,4,3,5,4,3
870,70,3,3,4,3,3
883,93,5,5,5,5,3
889,55,4,4,4,4,3
893,64,3,2,2,4,3
893,81,3,2,2,3,3
895,82,4,5,3,5,3
897,42,4,5,5,3,3
908,10,3,3,4,3,3
917,61,2,2,2,2,3
930,72,3,3,4,4,3
938,6,3,2,2,4,3
940,36,5,5,5,5,3
941,12,4,4,4,3,3
945,57,3,4,2,3,3
951,9,4,4,3,4,3
953,20,3,4,2,2,3
956,42,5,4,5,5,3
956,6,5,4,4,5,3
958,23,3,5,5,1,3
959,12,5,5,5,5,3
968,33,4,4,5,4,3
972,20,3,5,4,3,3
973,93,5,5,5,3,3
985,36,5,5,5,2,3
987,40,3,2,4,4,3
987,83,3,4,2,3,3
1001,48,4,4,5,3,3
1011,32,5,5,5,5,3
1019,61,5,5,5,5,3
1021,66,5,5,5,5,3
1031,26,2,2,2,2,3
1041,6,4,3,5,5,3
1044,82,4,5,4,4,3
1046,33,4,4,4,5,3
1048,20,4,5,4,3,3
1052,39,4,4,2,5,3
1054,81,4,4,3,4,3
1055,27,5,5,4,5,3
1056,53,3,3,3,3,3
1062,73,3,3,4,3,3
1067,49,4,4,5,5,3
1067,93,3,5,3,3,3
1081,61,3,4,3,3,3
1094,27,5,3,5,5,3
1100,50,4,4,4,1,3
1103,39,5,5,5,4,3
1123,32,5,5,5,5,3
1123,42,5,5,5,5,3
1125,38,4,4,4,3,3
1139,48,5,5,5,5,3
1140,11,4,5,4,4,3
1149,54,5,3,4,5,3
1150,57,4,5,3,3,3
1162,31,4,3,4,5,3
1166,77,4,4,4,4,3
1168,12,4,5,3,3,3
1171,66,4,3,5,4,3
1177,42,4,3,3,3,3
1197,17,4,3,4,4,3
1202,82,3,3,4,4,3
1204,72,3,2,2,4,3
1207,12,3,3,3,3,3
1208,74,2,4,1,4,3
1211,12,5,5,5,5,3
1219,39,5,5,5,5,3
1225,42,4,4,5,5,3
1243,46,3,4,4,2,3
1255,52,5,4,5,5,3
1262,66,4,4,5,5,3
1271,83,3,2,4,3,3
1276,82,4,4,4,4,3
1,85,5,5,5,5,4
1,39,5,5,5,5,4
1,54,4,4,5,5,4
5,36,4,5,5,5,4
7,92,4,4,4,4,4
7,43,5,5,5,5,4
7,40,5,5,5,5,4
8,23,5,5,5,5,4
8,87,4,4,4,4,4
8,23,5,5,5,5,4
8,32,5,5,5,5,4
8,88,4,5,4,4,4
10,65,5,5,5,4,4
10,98,4,5,5,4,4
11,65,4,4,4,4,4
11,64,4,4,4,4,4
11,64,4,4,4,4,4
12,90,4,4,5,2,4
12,4,5,5,4,3,4
13,93,4,4,4,4,4
13,96,4,5,2,3,4
13,77,4,2,2,5,4
14,93,5,4,5,4,4
14,77,5,5,5,4,4
14,93,5,5,5,4,4
18,93,4,5,4,4,4
18,50,4,4,4,4,4
18,78,5,5,5,4,4
20,61,5,5,5,5,4
20,59,5,5,5,4,4
21,73,5,4,4,4,4
21,60,4,4,4,4,4
21,78,5,5,5,3,4
21,86,4,4,3,4,4
21,95,4,4,5,4,4
22,87,5,5,5,5,4
25,73,4,4,4,4,4
25,35,3,3,3,4,4
26,63,3,3,3,4,4
27,78,5,5,5,3,4
28,38,5,5,4,5,4
28,58,4,5,3,4,4
29,9,5,5,5,5,4
29,35,3,5,1,3,4
31,86,5,5,5,5,4
31,40,5,5,5,4,4
31,86,4,4,3,3,4
31,12,4,5,2,3,4
33,38,3,4,3,5,4
34,36,5,5,5,5,4
36,93,4,3,5,4,4
36,93,5,5,5,4,4
36,93,5,5,5,4,4
39,80,5,5,5,3,4
39,85,5,5,5,5,4
39,52,5,5,5,5,4
39,93,5,5,5,4,4
39,77,5,5,5,5,4
40,78,4,4,4,4,4
41,6,4,5,5,5,4
42,26,5,5,4,5,4
44,44,5,5,5,5,4
44,40,4,5,4,4,4
47,67,5,5,5,4,4
47,39,5,4,5,5,4
47,79,4,4,4,4,4
48,11,5,5,5,4,4
48,42,4,4,5,4,4
50,59,5,5,5,3,4
53,20,5,5,5,5,4
53,32,4,5,5,4,4
53,20,5,4,4,4,4
53,92,4,4,4,4,4
54,67,5,5,5,5,4
55,42,5,4,5,5,4
57,6,5,5,5,5,4
61,59,4,4,5,4,4
62,35,3,5,1,4,4
62,71,4,5,3,4,4
62,80,4,5,4,4,4
64,92,4,5,2,5,4
67,59,4,4,4,3,4
68,4,5,5,5,5,4
68,67,4,4,4,4,4
68,4,5,5,5,4,4
68,30,4,4,4,4,4
69,6,4,4,5,5,4
70,79,4,4,5,4,4
70,11,4,5,2,4,4
70,80,5,4,5,4,4
70,61,5,4,5,5,4
71,23,5,4,5,5,4
71,27,5,5,2,4,4
71,67,4,5,5,4,4
72,42,5,5,5,4,4
73,10,5,5,4,4,4
74,59,4,4,4,3,4
74,64,5,5,5,3,4
74,50,4,4,5,4,4
74,26,5,5,5,4,4
74,17,5,5,5,5,4
74,52,5,5,4,4,4
74,9,5,4,5,5,4
76,65,5,4,4,5,4
76,35,5,5,5,5,4
76,64,4,5,4,4,4
77,80,4,4,5,4,4
77,86,3,4,2,4,4
78,57,4,5,4,5,4
78,59,4,4,4,4,4
78,67,5,5,5,4,4
80,17,4,5,5,5,4
82,66,3,3,3,3,4
82,98,4,5,5,5,4
83,76,4,5,5,1,4
83,49,3,5,2,4,4
85,59,5,5,5,5,4
