uid,ItemID,Rating,Food,Service,Ambience,Value
869,20,5,5,5,5,5
869,38,4,4,4,4,4
869,37,2,2,1,2,2
869,23,4,4,4,4,4
870,58,5,5,5,5,5
870,25,5,5,5,5,5
870,97,5,5,5,5,5
870,48,5,5,4,5,5
870,99,5,5,5,5,5
870,6,5,5,5,5,5
871,85,5,5,3,5,4
876,77,5,5,5,5,5
876,47,5,5,5,5,5
876,70,4,4,4,4,4
877,56,5,5,5,5,5
877,31,5,5,5,5,5
877,72,5,5,4,4,4
877,47,3,3,2,3,3
877,33,5,5,5,5,5
878,4,5,5,5,4,5
878,36,3,3,3,3,3
883,88,4,4,4,4,4
886,32,5,5,5,5,5
888,55,4,4,5,4,4
890,26,3,4,1,3,3
893,79,4,4,4,5,4
894,63,3,4,2,2,3
894,98,5,5,5,4,5
896,37,5,5,5,5,5
897,40,5,5,5,5,5
897,6,3,3,3,3,3
897,39,5,5,5,5,5
898,43,4,4,3,5,4
899,68,3,5,5,3,4
901,4,5,5,5,4,5
902,43,3,4,4,4,4
902,12,5,5,5,5,5
904,71,2,2,2,4,3
904,30,1,2,2,2,2
905,14,5,5,5,4,5
905,25,5,5,5,4,5
906,55,5,5,5,5,5
907,34,3,3,2,2,2
908,59,4,4,5,4,4
908,84,5,5,5,5,5
909,88,3,3,3,3,3
910,43,4,5,3,5,4
911,79,4,4,5,4,4
911,63,4,5,5,4,5
912,24,4,5,5,5,5
912,55,5,5,5,5,5
913,82,5,5,5,5,5
914,17,5,5,5,5,5
917,33,5,5,5,4,5
917,71,2,1,1,3,2
917,65,4,5,2,4,4
919,89,3,4,2,3,3
923,70,4,4,3,5,4
924,10,5,5,5,5,5
930,21,5,5,5,4,5
932,4,5,5,5,5,5
933,57,5,5,5,5,5
933,31,5,5,5,5,5
935,54,5,4,5,5,5
935,28,5,5,5,5,5
937,32,4,5,5,4,5
938,23,5,5,5,5,5
938,61,5,4,5,5,5
939,4,5,5,5,5,5
939,36,5,5,5,4,5
939,12,4,4,4,4,4
939,64,5,5,3,5,4
941,36,5,5,5,4,5
941,20,5,5,5,5,5
941,63,3,3,4,3,3
942,25,3,3,2,2,2
946,43,5,5,5,4,5
946,4,2,2,4,2,3
947,31,5,5,5,5,5
947,15,5,5,5,5,5
950,26,2,4,1,3,3
950,43,4,5,4,5,5
951,99,3,4,3,2,3
953,53,5,5,5,5,5
953,44,5,5,5,5,5
958,71,4,2,5,3,3
959,85,5,5,5,5,5
959,4,5,5,4,5,5
961,49,5,5,5,5,5
961,84,5,5,5,5,5
963,27,5,5,5,5,5
965,55,2,3,4,3,3
966,66,5,5,5,5,5
969,20,5,5,5,5,5
971,4,5,5,5,5,5
972,50,4,3,5,3,4
972,26,4,4,3,4,4
973,33,5,5,5,5,5
973,99,4,5,5,3,4
973,15,4,5,4,4,4
974,44,5,5,5,5,5
976,50,4,4,4,4,4
976,11,5,5,5,5,5
976,37,5,5,5,5,5
978,92,5,5,5,5,5
979,97,4,4,5,4,4
980,27,5,5,4,5,5
982,61,5,5,5,5,5
983,93,5,5,5,4,5
983,78,4,5,4,4,4
984,36,3,4,2,2,3
986,50,5,5,5,5,5
987,91,5,5,4,4,4
987,21,5,5,5,5,5
987,32,4,4,5,4,4
987,10,5,5,5,5,5
988,26,5,5,5,5,5
990,50,5,5,5,5,5
991,33,5,5,5,5,5
993,4,5,5,5,5,5
995,99,5,5,5,5,5
997,15,4,5,4,4,4
998,89,5,5,5,5,5
998,94,3,4,2,3,3
999,78,5,5,5,4,5
1003,92,4,4,4,4,4
1003,47,5,5,5,4,5
1004,80,3,3,3,3,3
1004,88,4,4,4,4,4
1004,43,3,3,2,2,2
1004,64,5,5,5,5,5
1004,97,5,5,5,4,5
1004,76,4,4,5,5,5
1008,26,5,5,5,5,5
1009,14,5,4,5,4,4
1013,82,4,4,4,3,4
1016,10,5,5,5,5,5
1018,39,5,5,5,5,5
1020,82,4,4,3,4,4
1022,14,5,5,4,5,5
1024,57,3,2,4,4,3
1028,39,5,5,5,5,5
1029,28,5,5,5,5,5
1030,4,5,5,5,5,5
1030,55,4,4,2,4,3
1031,91,4,4,5,4,4
1031,23,3,3,5,4,4
1031,56,5,5,5,5,5
1031,39,5,5,5,5,5
1032,94,3,3,3,3,3
1032,42,3,3,3,4,3
1032,38,4,4,5,3,4
1038,38,5,5,5,5,5
1038,27,4,4,3,5,4
1039,51,5,5,5,5,5
1040,23,3,3,1,3,2
1041,4,2,2,4,3,3
1043,68,4,4,4,4,4
1043,26,5,5,5,4,5
1044,31,5,5,5,5,5
1044,74,5,5,4,5,5
1045,91,5,5,4,5,5
1047,71,3,4,4,3,4
1048,43,5,5,5,4,5
1048,89,5,5,5,4,5
1049,12,5,5,5,5,5
1049,81,2,2,2,3,2
1050,68,5,5,5,5,5
1052,71,4,4,5,4,4
1052,15,4,4,3,4,4
1054,53,5,5,5,5,5
1054,69,4,3,4,4,4
1057,6,1,1,1,1,1
1058,4,5,5,5,5,5
1059,36,4,5,5,4,5
1060,39,5,5,5,5,5
1064,80,5,5,5,5,5
1067,78,5,5,5,5,5
1068,48,4,4,4,4,4
1071,95,3,3,2,4,3
1073,48,4,3,5,5,4
1074,36,5,5,5,5,5
1075,43,5,5,4,4,4
1076,4,5,5,5,5,5
1077,17,4,5,5,4,5
1078,74,4,5,5,2,4
1079,66,5,5,5,5,5
1079,31,5,5,5,5,5
1080,25,5,5,5,3,4
1082,69,5,4,3,3,3
1084,66,5,5,5,5,5
1085,36,5,5,5,4,5
1087,76,3,3,4,3,3
1087,99,4,5,5,4,5
1089,85,5,5,5,5,5
1090,74,4,4,4,4,4
1091,61,4,4,5,3,4
1092,39,3,2,4,5,4
1092,10,4,5,4,5,5
1092,54,5,5,5,5,5
1093,68,3,4,2,3,3
1094,66,5,5,5,5,5
1095,50,5,5,5,4,5
1096,91,4,5,3,4,4
1098,38,5,5,5,5,5
1098,98,4,3,4,4,4
1099,9,5,5,5,5,5
1101,43,5,5,5,5,5
1102,36,5,5,5,5,5
1104,17,5,5,5,5,5
1106,33,4,4,5,3,4
1108,48,5,5,5,5,5
1109,88,2,4,2,2,3
1112,68,5,5,5,5,5
1113,24,5,5,4,5,5
1114,68,4,3,4,4,4
1119,43,5,5,5,5,5
1122,40,5,5,5,5,5
1128,33,5,5,5,5,5
1129,36,5,5,5,5,5
1129,17,5,4,3,3,3
1130,82,5,5,5,5,5
1131,53,5,5,5,4,5
1136,82,4,4,4,4,4
1136,96,4,5,4,4,4
1137,94,4,5,4,5,5
1137,56,5,5,5,5,5
1138,52,4,4,5,5,5
1139,4,5,5,5,4,5
1141,48,5,5,4,5,5
1142,37,4,4,5,3,4
1145,64,3,3,4,3,3
1146,74,5,5,5,3,4
1146,63,3,3,3,4,3
1146,66,5,5,5,5,5
1148,91,4,5,3,4,4
1148,44,2,2,3,4,3
1155,82,5,5,5,5,5
1157,59,5,5,5,5,5
1158,31,4,3,5,4,4
1158,92,5,5,5,5,5
1165,97,5,5,5,4,5
1165,77,5,5,5,5,5
1169,17,5,5,5,4,5
1170,10,5,5,5,5,5
1172,52,5,5,5,5,5
1173,10,5,5,5,4,5
1174,97,4,3,5,5,4
1176,37,5,5,4,4,4
1183,71,5,5,5,5,5
1187,61,4,4,5,4,4
1188,82,3,4,3,2,3
1189,85,3,5,1,5,4
1189,61,5,5,5,5,5
1190,31,3,4,5,3,4
1191,36,4,4,4,5,4
1192,23,5,4,5,5,5
1194,31,5,5,5,5,5
1195,55,3,2,4,3,3
1196,87,5,5,5,5,5
1200,26,5,5,5,5,5
1203,37,5,5,4,4,4
1214,4,3,4,5,1,3
1215,44,4,5,4,5,5
1216,33,4,5,4,4,4
1218,98,2,2,4,3,3
1224,59,5,5,5,5,5
1225,26,3,3,2,4,3
1226,12,5,5,5,4,5
1227,15,4,5,4,3,4
1229,96,4,4,5,4,4
1234,4,4,3,5,4,4
1235,66,3,3,3,4,3
1236,32,5,5,5,4,5
1238,37,5,5,5,5,5
1239,88,5,5,5,5,5
1241,4,5,5,5,5,5
1242,23,5,5,5,5,5
1244,52,5,5,5,5,5
1247,14,5,5,5,5,5
1249,30,5,4,5,5,5
1250,38,5,5,5,5,5
1252,47,5,5,5,5,5
1253,44,5,5,5,5,5
1263,4,5,5,5,5,5
1267,33,5,5,5,4,5
1269,94,1,1,2,3,2
1272,77,5,5,5,4,5
1273,32,5,5,5,5,5
1275,84,2,3,2,1,2
1277,81,5,5,5,5,5
1284,63,5,5,5,4,5
1285,43,5,5,5,4,5
1287,96,5,5,5,5,5
1290,91,5,5,5,4,5
1294,61,4,4,3,4,4
1296,17,2,4,1,4,3
1297,42,5,5,5,5,5
1298,20,5,5,5,5,5
1299,47,2,2,4,4,3
1300,71,3,2,4,3,3
1301,42,4,5,5,4,5
1303,38,1,1,4,3,3
1304,25,5,5,5,5,5
1305,25,5,5,4,4,4
8,6,2,2,3,4,1
16,78,2,2,2,3,1
21,94,1,1,1,1,1
21,32,2,2,4,2,1
37,35,2,2,2,2,1
68,72,1,1,2,2,1
82,90,3,3,4,4,1
94,57,4,3,5,4,1
96,47,3,3,3,3,1
101,66,2,2,3,3,1
117,75,2,2,4,3,1
117,31,2,2,2,3,1
118,63,1,1,1,2,1
121,51,2,2,1,3,1
123,81,1,1,1,1,1
130,66,4,2,5,3,1
137,39,2,1,2,1,1
137,64,3,2,2,3,1
139,6,2,1,3,4,1
140,6,1,1,2,4,1
151,77,3,3,1,1,1
154,10,1,2,1,3,1
154,97,3,2,4,5,1
164,42,1,1,3,3,1
166,30,1,3,1,2,1
168,38,2,1,1,2,1
172,31,3,2,4,4,1
177,44,2,2,2,4,1
177,48,3,3,2,4,1
183,71,1,2,2,1,1
189,99,1,1,1,1,1
191,56,1,1,2,2,1
191,48,2,4,3,1,1
195,36,1,1,3,1,1
204,66,2,2,2,2,1
214,11,3,3,3,4,1
224,6,1,2,2,2,1
224,17,1,1,3,3,1
227,27,3,4,5,5,1
230,50,2,1,3,4,1
239,92,4,4,4,4,1
239,40,4,2,3,4,1
247,57,2,2,1,2,1
249,12,1,4,1,2,1
257,48,2,1,1,1,1
257,69,1,1,2,2,1
270,36,1,2,2,2,1
276,92,1,1,1,1,1
277,66,2,2,1,5,1
281,82,1,2,1,3,1
282,21,2,1,2,2,1
282,70,3,2,4,3,1
286,75,2,1,1,2,1
287,36,1,2,2,1,1
288,37,1,1,3,2,1
291,77,1,1,1,2,1
294,77,2,3,3,3,1
296,92,3,2,3,2,1
297,42,1,2,2,1,1
301,23,2,3,1,3,1
303,48,1,1,4,1,1
307,33,2,2,3,4,1
308,95,3,2,3,2,1
337,27,1,1,1,1,1
353,98,2,2,4,3,1
368,80,3,2,2,2,1
372,81,2,2,3,3,1
378,68,3,3,3,4,1
383,41,2,2,1,1,1
410,66,1,1,3,2,1
425,47,2,2,4,3,1
430,81,1,2,1,3,1
433,62,2,2,2,2,1
442,37,2,3,5,1,1
444,95,1,1,1,1,1
456,39,3,3,2,4,1
456,97,2,2,1,2,1
491,71,3,2,2,2,1
503,21,3,3,3,3,1
508,56,1,1,1,2,1
525,40,1,2,3,2,1
534,17,1,1,1,1,1
564,36,1,1,3,2,1
565,18,1,1,1,1,1
570,36,1,3,1,3,1
572,47,1,2,2,2,1
576,47,1,1,1,3,1
584,66,1,2,1,3,1
607,65,3,3,2,3,1
635,47,2,1,2,2,1
689,42,1,2,2,2,1
690,39,3,3,3,3,1
693,27,3,5,1,4,1
704,26,3,3,2,2,1
727,33,1,3,3,1,1
759,15,1,2,1,3,1
769,54,2,3,4,3,1
781,98,3,2,4,4,1
813,4,3,3,2,1,1
820,36,2,2,4,3,1
821,42,1,1,2,3,1
835,4,2,3,2,4,1
837,32,1,3,1,3,1
875,56,2,2,4,3,1
943,28,2,2,5,2,1
954,36,1,2,1,1,1
959,56,2,2,2,3,1
965,48,2,1,5,5,1
1132,94,1,1,2,2,1
1160,76,2,3,5,5,1
1164,98,2,3,3,2,1
1210,98,2,3,2,2,1
1230,79,2,1,2,1,1
1232,64,3,4,4,1,1
6,6,4,4,4,4,2
7,6,3,3,3,5,2
9,42,3,3,3,3,2
10,96,3,3,5,2,2
12,38,3,4,3,3,2
12,51,2,3,2,4,2
14,84,2,1,5,3,2
16,55,3,2,3,4,2
17,64,1,2,1,1,2
18,98,3,3,4,2,2
25,46,2,3,1,1,2
33,73,2,2,2,2,2
37,90,2,2,2,3,2
37,86,2,3,1,1,2
43,64,3,2,3,4,2
47,86,2,2,3,3,2
53,30,3,3,3,3,2
59,37,2,2,4,2,2
60,82,3,3,3,3,2
66,23,3,3,2,3,2
74,6,2,4,4,4,2
80,85,2,2,1,1,2
81,27,2,3,1,2,2
85,77,4,3,5,5,2
90,51,2,2,2,2,2
93,52,3,2,5,5,2
95,6,2,2,4,4,2
96,73,3,2,5,3,2
102,39,1,4,1,1,2
102,17,2,2,3,3,2
109,65,3,4,5,1,2
114,31,5,3,5,5,2
114,39,4,4,5,5,2
117,39,4,4,5,5,2
117,10,3,5,3,3,2
117,62,1,1,3,1,2
121,90,4,4,4,4,2
121,98,1,3,2,2,2
121,81,3,4,2,2,2
121,36,4,4,4,4,2
121,79,2,3,4,4,2
123,39,2,2,2,4,2
123,76,4,2,3,3,2
123,68,2,1,1,1,2
123,4,3,3,4,3,2
135,42,2,3,1,5,2
136,23,3,4,3,4,2
138,41,3,3,4,4,2
138,90,3,3,4,4,2
138,91,2,2,2,3,2
141,37,2,2,4,3,2
145,99,3,2,3,2,2
171,31,2,2,1,4,2
172,23,2,1,4,4,2
174,69,2,1,2,2,2
174,60,4,4,3,3,2
177,61,3,3,2,2,2
178,29,2,2,1,3,2
184,26,1,4,1,4,2
188,10,3,3,3,2,2
189,90,2,3,1,3,2
190,12,3,3,3,4,2
191,38,4,3,4,4,2
191,17,2,4,1,4,2
194,36,1,2,1,2,2
196,95,1,3,2,1,2
196,61,2,5,1,5,2
211,69,3,2,2,3,2
211,24,1,1,1,2,2
211,36,3,3,3,1,2
211,10,3,3,3,3,2
213,20,4,4,5,5,2
215,98,3,3,2,3,2
221,49,4,5,5,4,2
223,11,4,4,4,2,2
224,52,2,2,3,3,2
232,72,3,2,3,2,2
239,88,2,3,4,2,2
243,81,2,3,1,3,2
247,60,2,2,1,2,2
247,6,1,2,1,3,2
247,39,2,1,4,4,2
247,98,4,5,4,3,2
251,9,2,2,2,4,2
251,27,4,4,4,4,2
252,48,3,2,4,4,2
253,17,3,3,2,3,2
254,6,2,2,3,4,2
257,72,3,2,5,5,2
266,77,2,3,1,1,2
268,57,2,4,1,4,2
271,95,2,2,2,5,2
271,1,3,3,3,4,2
274,15,2,3,1,3,2
274,63,2,2,2,3,2
275,58,3,3,5,5,2
276,58,2,1,5,4,2
283,23,3,3,4,5,2
286,56,3,3,2,2,2
297,87,3,2,3,3,2
299,99,2,3,1,3,2
303,69,2,3,2,2,2
304,82,4,4,2,3,2
304,34,3,2,2,3,2
308,36,3,5,2,5,2
313,40,2,1,2,4,2
320,12,3,3,2,5,2
325,27,3,2,2,5,2
336,20,3,2,4,4,2
336,30,3,4,5,2,2
336,64,2,2,3,1,2
340,28,5,5,5,5,2
341,23,3,4,4,3,2
347,86,2,4,4,4,2
352,77,3,3,4,4,2
357,4,3,3,4,2,2
359,33,4,4,4,4,2
359,61,3,2,4,4,2
366,42,3,4,3,2,2
367,94,3,4,2,2,2
372,67,3,2,3,5,2
374,38,3,3,4,2,2
378,35,2,1,3,3,2
379,31,2,2,1,3,2
381,46,1,2,1,3,2
382,6,5,5,5,5,2
382,68,2,2,1,2,2
383,94,5,5,5,5,2
388,64,2,2,1,3,2
388,98,2,1,2,3,2
389,27,3,4,3,4,2
391,46,2,3,2,3,2
403,23,4,4,5,4,2
403,46,2,4,1,4,2
403,9,4,4,5,3,2
403,31,2,1,4,3,2
403,17,3,5,2,2,2
403,92,2,2,2,3,2
406,52,3,2,5,5,2
419,98,3,3,2,4,2
421,35,3,1,5,2,2
426,37,3,3,5,2,2
427,98,3,3,3,4,2
435,94,2,2,2,3,2
437,94,3,3,5,4,2
442,75,3,3,3,3,2
456,6,4,3,5,4,2
464,48,3,3,4,4,2
478,51,4,4,3,4,2
483,58,2,3,2,3,2
503,96,3,3,2,2,2
513,17,3,3,3,4,2
514,30,2,4,1,2,2
516,82,3,5,4,4,2
526,66,1,4,2,3,2
534,18,2,3,1,2,2
540,72,3,3,3,3,2
547,98,3,2,3,4,2
556,93,1,2,3,3,2
557,4,3,3,4,5,2
558,17,3,3,4,4,2
559,38,2,4,1,3,2
569,12,4,4,5,4,2
582,47,3,4,2,3,2
584,87,3,3,3,3,2
587,97,3,2,3,3,2
599,51,3,3,2,3,2
620,34,4,4,3,3,2
625,98,3,3,3,3,2
634,48,2,2,2,3,2
638,35,2,2,5,5,2
639,64,3,3,3,2,2
639,34,3,3,2,3,2
642,41,2,2,4,2,2
643,33,2,2,4,3,2
659,48,2,1,1,3,2
684,57,2,1,1,3,2
688,48,4,3,3,4,2
690,66,3,4,1,1,2
695,86,3,2,5,3,2
706,36,4,5,4,3,2
706,66,2,3,2,2,2
722,82,3,2,2,3,2
723,86,2,1,3,3,2
736,67,3,3,2,3,2
747,30,2,3,1,2,2
778,67,3,3,3,1,2
786,51,3,3,2,3,2
786,34,2,2,2,2,2
788,27,4,4,3,4,2
791,67,1,2,1,1,2
797,61,1,1,2,3,2
798,71,2,2,2,3,2
810,11,3,3,3,1,2
838,90,3,3,2,4,2
850,23,3,2,5,5,2
888,56,4,3,4,4,2
890,52,3,3,4,4,2
927,36,4,4,5,3,2
933,94,3,3,5,5,2
942,12,3,4,3,2,2
946,48,4,3,3,5,2
964,39,3,4,4,2,2
972,65,3,3,1,2,2
981,43,2,3,1,1,2
1002,29,2,2,3,3,2
1006,48,4,3,5,5,2
1008,58,3,3,3,2,2
1014,10,3,3,3,3,2
1024,81,3,2,4,3,2
1042,10,1,2,4,3,2
1050,92,5,5,4,4,2
1069,36,4,5,5,5,2
1097,52,2,3,1,3,2
1134,31,3,4,2,2,2
1136,56,4,3,4,4,2
1147,97,3,3,4,3,2
1152,33,3,3,5,4,2
1237,33,4,4,4,5,2
1254,48,2,2,4,3,2
1257,99,3,3,1,3,2
1266,10,3,3,4,3,2
1292,39,2,2,3,4,2
1299,93,3,3,4,3,2
1308,26,3,3,2,2,2
6,55,3,4,3,3,3
7,64,4,4,5,3,3
7,65,3,3,3,1,3
8,48,5,4,5,4,3
8,75,4,4,4,4,3
9,36,4,5,4,3,3
10,40,4,4,5,4,3
10,23,5,5,5,5,3
11,49,3,4,3,4,3
11,59,4,3,4,3,3
13,64,2,2,4,2,3
13,51,4,3,4,3,3
13,22,4,5,4,5,3
17,36,4,5,3,3,3
18,67,3,5,3,3,3
18,76,3,3,1,3,3
21,92,4,5,5,4,3
21,33,4,4,5,5,3
23,4,4,4,2,5,3
26,81,3,5,1,3,3
28,86,3,3,4,3,3
28,52,5,4,5,4,3
33,44,3,3,5,5,3
36,72,4,3,3,5,3
36,23,4,4,3,4,3
37,58,3,3,3,4,3
37,61,4,4,4,5,3
37,81,3,4,4,3,3
38,94,4,3,5,5,3
40,86,4,4,4,4,3
40,73,4,4,4,4,3
43,4,4,3,2,4,3
43,74,5,5,5,5,3
43,93,3,4,3,3,3
45,76,4,4,4,4,3
47,98,4,4,3,4,3
47,4,2,2,3,4,3
47,57,2,3,2,4,3
47,44,4,4,4,4,3
47,56,3,3,3,4,3
47,92,4,5,3,3,3
47,52,3,3,2,3,3
47,83,3,3,4,3,3
47,42,5,5,5,5,3
48,58,4,4,3,4,3
48,49,4,5,5,4,3
48,84,5,5,5,5,3
52,66,5,5,5,5,3
53,6,4,4,4,4,3
54,35,3,3,3,3,3
56,58,4,4,3,3,3
59,21,4,3,4,5,3
66,51,3,4,5,4,3
68,70,3,3,3,4,3
68,56,5,5,5,4,3
69,95,3,4,2,3,3
69,92,3,4,3,2,3
71,12,5,5,4,4,3
71,77,3,4,3,3,3
72,30,3,5,1,4,3
74,58,4,3,5,2,3
74,51,3,3,2,4,3
76,98,5,4,5,4,3
78,90,3,4,5,3,3
80,78,3,3,3,4,3
83,37,4,5,3,4,3
83,46,4,5,5,4,3
86,4,3,3,3,3,3
89,86,4,5,4,3,3
90,43,4,5,2,2,3
90,80,3,2,2,3,3
90,95,4,3,5,4,3
91,26,5,4,3,4,3
93,57,3,3,3,3,3
93,59,4,4,3,3,3
95,70,3,2,4,5,3
100,59,3,4,4,3,3
102,73,5,5,5,4,3
102,64,5,5,5,5,3
104,17,5,5,5,4,3
104,81,1,3,1,3,3
104,33,3,5,2,1,3
104,6,2,3,4,3,3
107,98,4,4,4,4,3
107,26,3,3,3,3,3
108,52,4,4,4,4,3
109,94,3,3,3,4,3
109,31,3,4,5,5,3
109,12,3,3,5,5,3
112,65,4,4,3,4,3
112,89,4,4,3,3,3
113,61,4,4,5,4,3
114,98,5,5,5,5,3
115,97,3,3,4,4,3
117,92,4,4,2,4,3
117,95,5,5,5,5,3
118,48,5,5,5,5,3
118,89,3,3,2,4,3
118,9,3,3,3,2,3
118,32,2,2,3,3,3
118,62,2,2,3,2,3
120,11,4,4,4,4,3
120,56,3,3,4,4,3
120,28,4,4,5,4,3
121,72,3,4,3,1,3
121,64,3,3,3,4,3
121,84,4,4,3,3,3
121,47,4,4,4,4,3
121,48,2,4,1,5,3
121,75,4,4,5,3,3
121,66,3,3,3,3,3
121,42,5,5,5,3,3
121,32,4,3,5,5,3
121,38,5,5,3,5,3
123,6,4,4,4,4,3
123,90,3,3,4,3,3
123,82,4,4,5,5,3
123,10,3,3,3,3,3
123,88,5,5,5,4,3
123,51,5,5,5,5,3
123,34,5,5,5,3,3
124,6,4,4,4,4,3
125,48,4,4,5,5,3
128,56,3,3,4,4,3
130,81,2,5,1,3,3
130,85,3,4,1,4,3
130,41,4,5,5,3,3
130,97,3,2,3,4,3
130,55,4,4,5,5,3
130,68,4,3,3,4,3
130,76,3,4,2,3,3
130,62,3,3,4,3,3
130,77,4,4,3,4,3
131,98,4,4,4,4,3
133,4,4,4,4,4,3
137,38,4,4,4,3,3
137,67,3,3,4,3,3
138,33,3,3,4,1,3
138,99,5,5,5,5,3
138,66,4,5,5,2,3
138,23,3,3,4,5,3
138,83,3,4,2,3,3
140,12,2,4,2,4,3
141,4,5,5,5,4,3
145,73,4,4,3,3,3
146,49,4,5,4,4,3
154,76,5,5,5,5,3
154,68,4,4,4,3,3
154,49,4,4,5,3,3
154,99,4,5,3,4,3
154,27,4,5,3,4,3
154,30,3,3,3,4,3
154,37,3,3,4,4,3
161,92,3,3,5,5,3
170,92,5,5,4,4,3
173,6,3,3,3,5,3
174,43,2,2,4,3,3
174,76,2,2,2,4,3
174,10,3,3,2,3,3
174,96,4,4,3,3,3
175,92,3,4,2,5,3
176,55,5,5,5,5,3
177,26,5,5,4,5,3
178,82,4,4,4,4,3
185,44,3,3,3,3,3
188,23,5,5,5,5,3
189,76,4,4,3,3,3
189,88,4,5,5,4,3
189,62,3,4,3,3,3
191,97,4,5,4,5,3
194,88,3,4,5,3,3
194,68,4,3,3,4,3
194,66,3,4,3,2,3
195,51,3,5,5,3,3
195,66,1,4,3,3,3
195,96,5,5,5,5,3
195,38,3,4,1,4,3
196,33,4,4,4,5,3
203,37,5,5,5,3,3
204,87,4,4,4,4,3
208,29,4,4,5,4,3
209,17,4,4,5,5,3
211,29,4,4,4,2,3
211,18,4,4,4,4,3
212,27,3,5,3,3,3
213,71,2,2,1,3,3
213,31,5,5,4,3,3
213,82,3,2,3,3,3
213,17,4,5,4,5,3
213,36,4,5,5,3,3
214,64,3,3,5,2,3
214,12,4,5,2,4,3
215,82,4,4,3,4,3
215,31,5,5,5,4,3
219,66,4,5,4,4,3
221,89,3,3,5,2,3
221,98,4,4,5,4,3
223,73,3,3,2,3,3
224,69,4,4,5,5,3
224,98,4,4,4,3,3
224,20,4,4,3,1,3
224,76,3,3,3,2,3
227,18,3,4,2,2,3
229,51,2,4,2,4,3
229,80,3,5,5,3,3
232,9,4,4,4,5,3
239,10,3,3,5,2,3
239,96,3,3,4,1,3
243,17,3,4,1,4,3
243,83,3,4,2,3,3
244,4,4,4,4,4,3
246,10,4,5,4,4,3
246,82,3,4,3,2,3
247,32,3,4,2,4,3
248,49,3,4,1,3,3
248,72,3,4,2,3,3
248,94,4,4,4,4,3
253,12,4,5,3,4,3
253,56,5,5,5,5,3
253,31,4,5,4,3,3
253,58,3,4,4,2,3
254,23,5,4,5,5,3
255,67,4,5,5,3,3
256,42,3,4,2,3,3
257,58,5,5,5,5,3
259,32,3,3,3,3,3
259,21,2,4,4,1,3
259,80,4,4,4,3,3
263,38,4,4,4,4,3
264,9,4,2,3,5,3
274,81,3,4,2,3,3
274,70,4,5,4,4,3
274,47,3,4,3,1,3
274,94,3,3,2,3,3
275,32,5,4,5,4,3
275,36,4,3,5,4,3
275,62,4,4,4,4,3
277,17,3,2,4,4,3
278,71,2,3,1,4,3
280,62,4,4,4,3,3
281,6,5,4,5,5,3
282,27,5,5,5,4,3
284,6,4,4,4,3,3
285,79,4,4,4,4,3
285,43,4,4,4,4,3
286,79,4,4,3,4,3
288,17,4,5,5,4,3
289,44,3,3,5,5,3
295,82,3,2,4,4,3
297,4,5,4,2,5,3
298,86,5,5,4,4,3
299,94,4,4,5,4,3
299,22,3,3,4,4,3
299,29,3,3,3,3,3
299,15,4,5,4,5,3
300,27,4,3,2,5,3
301,4,4,5,3,3,3
301,52,4,4,5,5,3
302,48,2,2,2,3,3
303,77,4,4,4,4,3
303,70,4,3,3,5,3
303,89,3,4,4,1,3
305,17,4,5,4,3,3
306,31,5,5,5,5,3
311,88,5,5,5,5,3
313,52,4,5,4,4,3
314,36,3,3,3,3,3
317,48,5,4,5,5,3
317,75,3,4,3,3,3
317,43,3,3,3,3,3
318,36,4,5,4,4,3
319,37,5,5,5,5,3
321,77,3,3,5,4,3
322,77,2,5,1,3,3
323,31,2,1,3,5,3
326,66,4,5,5,3,3
328,95,4,4,5,4,3
329,36,5,5,5,4,3
329,51,5,5,5,3,3
330,29,4,4,3,5,3
331,17,5,5,4,5,3
333,26,4,5,4,4,3
333,6,4,4,5,5,3
334,80,4,3,2,3,3
334,22,4,5,5,4,3
334,32,5,5,5,5,3
335,4,5,5,5,5,3
335,82,3,4,1,2,3
336,90,4,4,5,3,3
341,95,5,5,5,4,3
343,87,3,3,4,3,3
343,33,4,4,5,5,3
345,23,5,5,5,4,3
353,21,4,4,5,4,3
354,27,5,4,5,5,3
355,42,4,4,1,5,3
356,78,4,5,5,3,3
359,11,4,4,4,4,3
363,31,4,5,4,1,3
364,87,3,3,2,3,3
364,6,5,5,5,5,3
365,29,4,5,4,4,3
367,93,5,4,5,4,3
367,95,4,5,1,3,3
369,58,3,5,2,3,3
374,80,3,3,5,4,3
375,32,4,5,5,5,3
378,32,4,5,5,5,3
381,31,4,4,3,3,3
383,57,3,3,5,4,3
383,44,4,5,5,4,3
383,98,3,3,3,3,3
384,86,4,4,4,4,3
385,76,3,3,3,4,3
386,50,3,3,3,3,3
387,77,5,5,5,5,3
387,98,5,5,5,5,3
389,85,3,3,3,3,3
389,6,3,3,3,3,3
390,76,5,5,5,5,3
397,64,5,5,5,3,3
397,86,3,4,3,2,3
398,83,3,3,2,3,3
399,30,2,3,1,3,3
401,93,5,5,5,5,3
408,90,4,5,1,3,3
408,17,5,5,5,5,3
410,56,5,5,5,4,3
411,34,3,4,4,3,3
411,39,5,5,5,4,3
411,64,4,4,3,3,3
413,64,4,4,4,3,3
419,30,4,4,4,4,3
419,52,4,5,3,3,3
422,12,4,5,3,5,3
423,84,5,4,5,4,3
423,71,5,5,5,5,3
425,84,3,3,1,3,3
428,64,3,4,1,4,3
